PsgcCode,DengueYear,DengueWeekNumber,DengueCaseCount,LagYear,LagWeekNumber,LagWeekStartDate,TemperatureMean,TemperatureMax,HumidityMean,HumidityMax,PrecipitationMean,PrecipitationMax,MostCommonWeatherCodeId,MostCommonWeatherDescription,OccurrenceCount,DominantWeatherCategory,IsWetWeek
0931700094,2021,40,1,2021,38,09-20-2021,26.54,27.10,88.14,90.00,5.37,16.10,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2021,41,0,2021,39,09-27-2021,27.44,27.70,84.86,87.00,3.33,11.40,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2021,42,0,2021,40,10-04-2021,27.29,27.60,86.43,88.00,3.96,16.80,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2021,43,1,2021,41,10-11-2021,27.66,28.00,85.14,89.00,4.40,11.40,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2021,44,1,2021,42,10-18-2021,26.73,27.20,86.71,89.00,14.00,33.90,65,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2021,45,0,2021,43,10-25-2021,27.44,27.60,84.71,87.00,2.81,8.80,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2021,46,0,2021,44,11-01-2021,27.01,27.40,86.71,88.00,6.71,10.80,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2021,47,0,2021,45,11-08-2021,27.01,27.40,86.71,88.00,8.66,24.50,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2021,48,0,2021,46,11-15-2021,26.77,27.50,86.71,88.00,6.40,25.70,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2021,49,1,2021,47,11-22-2021,26.97,27.80,85.71,88.00,7.21,14.30,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2021,50,2,2021,48,11-29-2021,26.64,27.00,86.43,89.00,9.74,27.70,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2021,51,2,2021,49,12-06-2021,27.00,27.70,83.71,87.00,4.71,8.40,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2021,52,0,2021,50,12-13-2021,27.06,27.40,84.29,88.00,5.70,19.70,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,1,2,2021,51,12-20-2021,26.99,27.40,84.43,87.00,1.59,3.50,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,2,0,2021,52,12-27-2021,27.09,27.40,80.14,86.00,1.69,7.00,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,3,3,2022,1,01-03-2022,26.80,27.20,81.14,87.00,2.51,12.40,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,4,0,2022,2,01-10-2022,26.90,27.20,78.14,86.00,0.71,1.50,3,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700094,2022,5,0,2022,3,01-17-2022,26.76,27.20,81.14,88.00,3.33,12.00,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,6,0,2022,4,01-24-2022,26.39,27.20,87.86,90.00,14.81,39.40,63,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,7,3,2022,5,01-31-2022,26.83,27.40,82.86,85.00,1.44,5.80,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,8,1,2022,6,02-07-2022,26.79,27.40,82.71,87.00,5.16,11.50,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,9,1,2022,7,02-14-2022,26.63,27.20,82.14,88.00,2.30,8.20,3,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,10,3,2022,8,02-21-2022,27.17,27.60,77.43,80.00,1.21,3.00,51,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700094,2022,11,7,2022,9,02-28-2022,27.07,27.30,83.43,85.00,4.36,11.80,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,12,2,2022,10,03-07-2022,26.77,27.50,85.71,89.00,11.84,32.60,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,13,7,2022,11,03-14-2022,26.87,27.50,87.29,90.00,6.73,16.80,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,14,11,2022,12,03-21-2022,27.03,27.50,85.00,88.00,10.66,60.90,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,15,9,2022,13,03-28-2022,26.47,27.20,86.14,89.00,16.93,36.90,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,16,16,2022,14,04-04-2022,26.54,27.10,85.57,91.00,14.11,33.80,65,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,17,14,2022,15,04-11-2022,26.86,27.10,84.29,87.00,3.19,7.60,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,18,11,2022,16,04-18-2022,26.99,27.40,86.29,88.00,6.57,10.20,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,19,11,2022,17,04-25-2022,27.07,28.00,86.57,88.00,14.01,51.40,61,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,20,9,2022,18,05-02-2022,27.29,27.80,86.29,88.00,7.91,17.70,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,21,8,2022,19,05-09-2022,26.93,27.20,87.29,88.00,7.59,11.90,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,22,4,2022,20,05-16-2022,26.73,27.50,87.86,90.00,7.20,26.60,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,23,10,2022,21,05-23-2022,26.89,27.70,87.00,89.00,6.79,21.30,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,24,8,2022,22,05-30-2022,27.24,28.40,83.14,89.00,4.60,11.80,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,25,10,2022,23,06-06-2022,27.00,27.40,84.86,89.00,2.96,9.40,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,26,7,2022,24,06-13-2022,27.21,28.00,84.57,87.00,3.09,4.80,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,27,6,2022,25,06-20-2022,26.83,27.60,85.71,88.00,6.34,14.90,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,28,4,2022,26,06-27-2022,26.97,27.80,86.86,89.00,5.59,10.40,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,29,2,2022,27,07-04-2022,26.71,27.60,86.43,89.00,6.87,18.50,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,30,0,2022,28,07-11-2022,26.99,27.50,85.57,88.00,6.23,11.50,61,"Rain, not freezing, continuous",5,Rain,TRUE
0931700094,2022,31,3,2022,29,07-18-2022,26.77,27.20,85.00,89.00,6.86,19.20,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,32,8,2022,30,07-25-2022,27.04,27.30,84.71,86.00,5.67,11.50,65,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,33,3,2022,31,08-01-2022,26.31,27.00,87.86,92.00,6.70,17.60,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,34,0,2022,32,08-08-2022,27.06,27.50,84.86,87.00,4.47,11.10,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,35,0,2022,33,08-15-2022,27.00,27.90,83.29,88.00,2.39,9.00,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,36,0,2022,34,08-22-2022,27.00,27.90,84.14,87.00,5.11,13.80,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,37,0,2022,35,08-29-2022,27.16,27.60,86.00,88.00,3.69,11.30,53,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,38,0,2022,36,09-05-2022,26.69,27.30,85.86,90.00,7.76,20.90,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,39,0,2022,37,09-12-2022,27.34,28.20,82.86,88.00,4.20,25.60,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,40,5,2022,38,09-19-2022,27.43,28.10,82.86,85.00,3.30,9.50,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,41,3,2022,39,09-26-2022,27.24,27.70,84.57,87.00,3.11,7.30,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,42,1,2022,40,10-03-2022,26.99,27.70,86.57,89.00,4.51,11.10,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,43,3,2022,41,10-10-2022,27.03,27.60,86.00,88.00,5.49,12.90,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,44,0,2022,42,10-17-2022,26.93,27.40,87.00,88.00,6.54,12.20,63,"Rain, not freezing, continuous",5,Rain,TRUE
0931700094,2022,45,1,2022,43,10-24-2022,26.80,28.10,86.86,89.00,14.60,28.80,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,46,4,2022,44,10-31-2022,27.31,28.30,85.57,89.00,2.04,5.00,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2022,47,3,2022,45,11-07-2022,26.91,27.50,86.43,88.00,6.11,13.30,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,48,0,2022,46,11-14-2022,26.73,27.80,87.86,89.00,10.10,33.50,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,49,2,2022,47,11-21-2022,26.94,27.40,85.57,88.00,7.50,24.70,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,50,2,2022,48,11-28-2022,27.07,27.60,85.43,88.00,5.40,20.80,55,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2022,51,1,2022,49,12-05-2022,27.07,27.50,82.71,87.00,2.46,9.70,53,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2022,52,0,2022,50,12-12-2022,27.04,27.60,84.14,89.00,6.63,19.40,61,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,1,0,2022,51,12-19-2022,26.66,27.20,86.86,89.00,8.57,17.00,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,2,0,2022,52,12-26-2022,26.29,27.10,85.71,88.00,3.77,14.20,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,3,2,2023,1,01-02-2023,26.53,27.30,84.57,88.00,4.11,10.30,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,4,1,2023,2,01-09-2023,26.27,26.90,84.43,87.00,17.13,42.60,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,5,0,2023,3,01-16-2023,26.41,26.90,86.86,89.00,3.46,9.30,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,6,1,2023,4,01-23-2023,26.40,26.80,84.14,87.00,3.69,10.20,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,7,0,2023,5,01-30-2023,26.44,27.00,86.00,90.00,6.70,18.90,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,8,3,2023,6,02-06-2023,26.69,27.40,83.43,87.00,1.83,4.10,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,9,2,2023,7,02-13-2023,26.54,27.00,82.43,86.00,4.44,18.40,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,10,2,2023,8,02-20-2023,26.87,27.60,83.71,87.00,2.23,6.30,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,11,1,2023,9,02-27-2023,27.23,27.60,77.43,85.00,1.86,4.60,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,12,2,2023,10,03-06-2023,27.51,27.70,76.57,81.00,0.63,1.30,51,"Drizzle, not freezing, continuous",7,Drizzle,TRUE
0931700094,2023,13,1,2023,11,03-13-2023,27.20,27.60,80.29,84.00,3.27,11.80,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,14,0,2023,12,03-20-2023,27.71,28.40,79.86,85.00,1.39,4.60,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,15,1,2023,13,03-27-2023,26.81,27.40,84.29,88.00,9.23,25.10,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,16,1,2023,14,04-03-2023,26.86,27.50,81.71,88.00,3.99,17.60,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,17,1,2023,15,04-10-2023,27.60,27.90,79.00,84.00,1.40,6.20,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,18,1,2023,16,04-17-2023,27.97,28.40,81.86,85.00,2.70,5.40,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,19,0,2023,17,04-24-2023,28.20,28.80,80.00,82.00,3.41,8.40,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,20,2,2023,18,05-01-2023,28.06,28.50,82.86,87.00,4.49,8.80,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,21,1,2023,19,05-08-2023,28.71,29.10,80.43,84.00,1.66,4.30,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,22,1,2023,20,05-15-2023,27.80,28.90,81.71,85.00,5.37,10.20,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,23,1,2023,21,05-22-2023,27.96,28.50,82.29,87.00,3.80,10.40,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,24,0,2023,22,05-29-2023,28.43,28.70,82.14,84.00,1.40,4.30,51,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700094,2023,25,0,2023,23,06-05-2023,27.90,28.50,82.29,85.00,3.93,9.50,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,26,2,2023,24,06-12-2023,27.36,29.00,84.29,88.00,6.96,18.80,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,27,3,2023,25,06-19-2023,26.94,27.60,85.71,87.00,7.80,18.60,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,28,1,2023,26,06-26-2023,27.49,27.80,83.71,87.00,2.59,5.30,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,29,2,2023,27,07-03-2023,26.91,28.20,85.29,89.00,11.11,23.60,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,30,1,2023,28,07-10-2023,27.09,27.60,84.29,88.00,9.54,34.70,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,31,2,2023,29,07-17-2023,26.99,27.50,84.14,88.00,3.13,6.60,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,32,2,2023,30,07-24-2023,27.53,28.00,82.71,85.00,2.64,6.30,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,33,0,2023,31,07-31-2023,28.01,28.50,79.57,82.00,2.99,14.10,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,34,2,2023,32,08-07-2023,27.69,28.60,79.14,87.00,1.54,4.70,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,35,2,2023,33,08-14-2023,27.36,28.00,80.71,83.00,2.57,7.80,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,36,6,2023,34,08-21-2023,27.36,28.10,81.43,85.00,5.19,19.50,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,37,1,2023,35,08-28-2023,28.26,29.00,75.00,85.00,1.90,6.90,51,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700094,2023,38,0,2023,36,09-04-2023,27.59,29.00,79.14,86.00,3.33,6.90,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,39,2,2023,37,09-11-2023,26.83,27.40,82.57,91.00,11.60,33.00,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,40,1,2023,38,09-18-2023,26.84,27.50,85.14,89.00,5.06,19.20,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,41,3,2023,39,09-25-2023,27.57,27.90,80.86,84.00,2.46,4.60,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,42,3,2023,40,10-02-2023,27.90,28.30,80.00,82.00,3.09,7.00,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,43,5,2023,41,10-09-2023,27.60,28.20,81.29,85.00,5.16,28.00,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,44,3,2023,42,10-16-2023,27.70,28.40,79.71,85.00,2.43,7.80,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,45,5,2023,43,10-23-2023,28.13,28.50,76.43,80.00,1.41,3.60,51,"Rain, not freezing, continuous",5,Rain,TRUE
0931700094,2023,46,2,2023,44,10-30-2023,28.34,29.40,75.86,85.00,1.74,4.10,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,47,2,2023,45,11-06-2023,27.61,28.40,81.00,84.00,3.31,7.50,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2023,48,5,2023,46,11-13-2023,28.11,29.00,78.57,85.00,2.20,5.10,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,49,1,2023,47,11-20-2023,27.54,28.30,81.29,86.00,5.64,11.00,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,50,1,2023,48,11-27-2023,28.41,28.90,75.29,79.00,1.79,7.60,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2023,51,2,2023,49,12-04-2023,27.83,28.60,80.14,84.00,4.56,19.60,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2023,52,1,2023,50,12-11-2023,28.40,29.10,72.14,80.00,0.94,3.60,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,1,1,2023,51,12-18-2023,28.44,28.70,73.14,77.00,1.16,3.40,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,2,2,2023,52,12-25-2023,28.47,29.00,74.57,79.00,1.03,3.70,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2024,3,1,2024,1,01-01-2024,28.17,28.80,76.71,83.00,0.86,2.20,53,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700094,2024,4,2,2024,2,01-08-2024,28.76,29.00,71.71,76.00,0.70,2.00,3,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700094,2024,5,1,2024,3,01-15-2024,27.83,28.80,72.86,75.00,2.47,7.30,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,6,4,2024,4,01-22-2024,27.93,28.40,67.57,77.00,0.66,1.60,51,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700094,2024,7,1,2024,5,01-29-2024,27.93,28.60,72.43,80.00,1.74,7.30,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2024,8,1,2024,6,02-05-2024,27.61,28.30,75.71,82.00,2.50,10.00,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2024,9,0,2024,7,02-12-2024,28.13,28.60,68.14,77.00,0.70,3.20,3,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,10,1,2024,8,02-19-2024,28.29,28.70,71.57,78.00,1.19,4.50,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700094,2024,11,0,2024,9,02-26-2024,28.76,29.40,65.86,71.00,0.34,1.10,3,"Drizzle, not freezing, continuous",4,Drizzle,FALSE
0931700094,2024,12,2,2024,10,03-04-2024,28.86,29.30,70.71,74.00,1.00,4.40,3,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700094,2024,13,0,2024,11,03-11-2024,28.56,28.90,69.29,74.00,0.87,3.20,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700094,2024,14,1,2024,12,03-18-2024,28.54,29.20,69.86,73.00,0.57,1.70,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700094,2024,15,0,2024,13,03-25-2024,28.93,29.50,73.57,79.00,0.93,2.10,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2024,16,0,2024,14,04-01-2024,29.03,29.60,73.29,75.00,1.04,2.60,53,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700094,2024,17,1,2024,15,04-08-2024,28.06,28.80,79.86,82.00,1.99,6.60,51,"Rain, not freezing, continuous",5,Rain,TRUE
0931700094,2024,18,1,2024,16,04-15-2024,28.83,29.60,77.14,79.00,0.93,2.20,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700094,2024,19,1,2024,17,04-22-2024,29.13,29.60,77.00,81.00,1.33,4.80,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,20,0,2024,18,04-29-2024,28.46,29.60,80.71,88.00,4.51,18.80,51,"Rain, not freezing, continuous",5,Rain,TRUE
0931700094,2024,21,1,2024,19,05-06-2024,28.53,29.30,79.57,81.00,1.83,5.30,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2024,22,2,2024,20,05-13-2024,28.66,29.10,79.71,86.00,4.14,21.70,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2024,23,1,2024,21,05-20-2024,29.07,29.60,77.00,80.00,2.56,5.60,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2024,24,3,2024,22,05-27-2024,28.83,29.60,78.71,84.00,2.84,7.70,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,25,2,2024,23,06-03-2024,27.60,28.10,82.71,85.00,3.17,6.20,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,26,1,2024,24,06-10-2024,27.14,27.70,84.71,88.00,5.67,10.80,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2024,27,0,2024,25,06-17-2024,26.90,27.80,84.86,89.00,7.24,20.50,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,28,0,2024,26,06-24-2024,27.00,27.80,85.71,89.00,11.03,23.80,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2024,29,3,2024,27,07-01-2024,26.69,27.40,86.71,89.00,7.66,19.80,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,30,3,2024,28,07-08-2024,26.16,26.90,87.57,89.00,19.14,40.50,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700094,2024,31,5,2024,29,07-15-2024,27.00,28.10,85.00,88.00,7.93,21.80,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,32,1,2024,30,07-22-2024,27.31,27.90,84.43,87.00,1.54,4.20,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2024,33,3,2024,31,07-29-2024,26.99,27.70,83.43,87.00,3.83,14.70,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2024,34,3,2024,32,08-05-2024,27.14,27.90,84.00,89.00,3.43,6.50,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2024,35,2,2024,33,08-12-2024,27.00,27.30,85.57,88.00,2.97,7.30,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700094,2024,36,3,2024,34,08-19-2024,26.89,27.40,86.00,88.00,4.49,6.90,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700094,2024,37,0,2024,35,08-26-2024,26.93,27.70,85.43,88.00,4.19,13.70,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700095,2016,1,0,2015,52,12-21-2015,27.76,28.00,80.71,84.00,0.39,1.30,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700095,2016,2,0,2015,53,12-28-2015,27.90,28.30,78.00,81.00,0.69,1.40,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700095,2016,3,0,2016,1,01-04-2016,27.93,28.30,79.57,81.00,1.37,3.10,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700095,2016,4,0,2016,2,01-11-2016,27.86,28.30,81.57,84.00,1.40,6.00,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700095,2016,5,0,2016,3,01-18-2016,28.23,28.50,76.43,79.00,0.43,1.40,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700095,2016,6,0,2016,4,01-25-2016,28.31,28.50,73.00,77.00,0.09,0.20,51,"Drizzle, not freezing, continuous",3,Drizzle,FALSE
0931700095,2016,7,0,2016,5,02-01-2016,27.97,28.40,81.29,84.00,1.23,4.90,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700095,2016,8,0,2016,6,02-08-2016,27.99,28.60,79.71,84.00,4.84,21.60,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700095,2016,9,0,2016,7,02-15-2016,27.74,28.30,78.86,84.00,0.67,1.90,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700095,2016,10,0,2016,8,02-22-2016,28.30,28.90,74.29,81.00,0.90,4.70,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700095,2016,11,0,2016,9,02-29-2016,27.99,28.30,81.57,82.00,1.71,3.10,53,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700095,2016,12,0,2016,10,03-07-2016,28.11,28.60,81.00,84.00,2.13,6.40,53,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700095,2016,13,0,2016,11,03-14-2016,28.57,28.80,74.57,79.00,0.49,1.40,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700095,2016,14,0,2016,12,03-21-2016,28.53,28.90,74.86,79.00,0.41,1.60,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700095,2016,15,0,2016,13,03-28-2016,28.79,29.10,75.29,78.00,0.53,1.70,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700095,2016,16,0,2016,14,04-04-2016,29.00,29.50,76.57,82.00,1.49,3.10,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700095,2016,17,0,2016,15,04-11-2016,28.16,28.30,84.14,85.00,7.03,19.80,55,"Rain, not freezing, continuous",2,Rain,TRUE
0931700095,2016,18,0,2016,16,04-18-2016,28.14,28.80,82.29,85.00,4.57,10.50,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700095,2016,19,0,2016,17,04-25-2016,28.10,28.40,83.57,85.00,5.04,8.00,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700095,2016,20,0,2016,18,05-02-2016,28.44,29.10,83.00,86.00,4.11,9.90,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700095,2016,21,0,2016,19,05-09-2016,28.53,29.30,82.71,85.00,7.23,19.40,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700095,2016,22,0,2016,20,05-16-2016,27.60,28.00,86.29,87.00,12.10,17.60,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700095,2016,23,0,2016,21,05-23-2016,27.74,28.30,86.43,87.00,9.50,16.30,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700095,2016,24,0,2016,22,05-30-2016,27.63,28.30,84.86,87.00,8.04,12.00,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700095,2016,25,0,2016,23,06-06-2016,27.99,28.70,83.29,87.00,6.43,14.10,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700095,2016,26,0,2016,24,06-13-2016,27.49,28.00,84.71,88.00,14.33,44.60,63,"Rain, not freezing, continuous",5,Rain,TRUE
0931700095,2016,27,2,2016,25,06-20-2016,26.76,27.20,85.71,88.00,26.41,46.10,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700095,2016,28,0,2016,26,06-27-2016,27.01,27.70,86.57,88.00,14.77,25.50,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700095,2016,29,0,2016,27,07-04-2016,27.89,28.20,83.71,87.00,2.01,6.10,51,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
